Common_RowID,SMILES_Solvent,y_true,learner,feature_layer,seed,Solvent
57010,CS(C)=O,0.5859908082223261,XGBoost,CAT-Solv-47,42,DMSO
57011,CS(C)=O,0.6135386229623608,XGBoost,CAT-Solv-47,42,DMSO
57012,CS(C)=O,0.6487983266561221,XGBoost,CAT-Solv-47,42,DMSO
57013,CS(C)=O,0.6876519755813865,XGBoost,CAT-Solv-47,42,DMSO
57023,OCCO,-0.1990464376623334,XGBoost,CAT-Solv-47,42,Ethylene glycol
57024,OCCO,-0.1369144406636248,XGBoost,CAT-Solv-47,42,Ethylene glycol
57025,OCCO,-0.0746777683908703,XGBoost,CAT-Solv-47,42,Ethylene glycol
57026,OCCO,-0.0111726990069245,XGBoost,CAT-Solv-47,42,Ethylene glycol
57027,OCCO,0.0517653178925001,XGBoost,CAT-Solv-47,42,Ethylene glycol
57028,OCCO,0.1135766199282391,XGBoost,CAT-Solv-47,42,Ethylene glycol
57029,OCCO,0.1716872237624201,XGBoost,CAT-Solv-47,42,Ethylene glycol
57030,OCCO,0.2323552513772148,XGBoost,CAT-Solv-47,42,Ethylene glycol
57031,OCCO,0.2940238460754754,XGBoost,CAT-Solv-47,42,Ethylene glycol
57149,C1CCCCC1,-3.2476853488348443,XGBoost,CAT-Solv-47,42,Cyclohexane
57150,C1CCCCC1,-3.0742916984429884,XGBoost,CAT-Solv-47,42,Cyclohexane
57151,C1CCCCC1,-2.884960270457016,XGBoost,CAT-Solv-47,42,Cyclohexane
57152,C1CCCCC1,-2.691238791047319,XGBoost,CAT-Solv-47,42,Cyclohexane
57153,C1CCCCC1,-2.531102945341446,XGBoost,CAT-Solv-47,42,Cyclohexane
57154,C1CCCCC1,-2.331268111192012,XGBoost,CAT-Solv-47,42,Cyclohexane
57155,C1CCCCC1,-2.143785280730195,XGBoost,CAT-Solv-47,42,Cyclohexane
57156,C1CCCCC1,-1.9505248099532508,XGBoost,CAT-Solv-47,42,Cyclohexane
57157,C1CCCCC1,-1.8160560311000256,XGBoost,CAT-Solv-47,42,Cyclohexane
57158,C1CCCCC1,-1.6854268422976617,XGBoost,CAT-Solv-47,42,Cyclohexane
57441,CN1CCCC1=O,-0.3381360192534807,XGBoost,CAT-Solv-47,42,NMP
57442,CN1CCCC1=O,-0.2854194780816564,XGBoost,CAT-Solv-47,42,NMP
57443,CN1CCCC1=O,-0.217622381764197,XGBoost,CAT-Solv-47,42,NMP
57444,CN1CCCC1=O,-0.1400614541428879,XGBoost,CAT-Solv-47,42,NMP
57445,CN1CCCC1=O,-0.0611492289300904,XGBoost,CAT-Solv-47,42,NMP
57446,CN1CCCC1=O,0.0162828923232618,XGBoost,CAT-Solv-47,42,NMP
57447,CN1CCCC1=O,0.095310921995278,XGBoost,CAT-Solv-47,42,NMP
57448,CN1CCCC1=O,0.1624816845365884,XGBoost,CAT-Solv-47,42,NMP
57449,CN1CCCC1=O,0.2332172733345107,XGBoost,CAT-Solv-47,42,NMP
57450,CN1CCCC1=O,0.3115674418700959,XGBoost,CAT-Solv-47,42,NMP
57451,CS(C)=O,-0.2643637029342384,XGBoost,CAT-Solv-47,42,DMSO
57452,CS(C)=O,-0.2064042721298832,XGBoost,CAT-Solv-47,42,DMSO
57453,CS(C)=O,-0.1300462647564494,XGBoost,CAT-Solv-47,42,DMSO
57454,CS(C)=O,-0.0421336141884899,XGBoost,CAT-Solv-47,42,DMSO
57455,CS(C)=O,0.0478583864937166,XGBoost,CAT-Solv-47,42,DMSO
57456,CS(C)=O,0.1273384500518579,XGBoost,CAT-Solv-47,42,DMSO
57457,CS(C)=O,0.1963079865361437,XGBoost,CAT-Solv-47,42,DMSO
57458,CS(C)=O,0.2564929792853586,XGBoost,CAT-Solv-47,42,DMSO
57459,OCCO,-1.1905617075571897,XGBoost,CAT-Solv-47,42,Ethylene glycol
57460,OCCO,-1.1234802817651082,XGBoost,CAT-Solv-47,42,Ethylene glycol
57461,OCCO,-1.0481863497813704,XGBoost,CAT-Solv-47,42,Ethylene glycol
57462,OCCO,-0.9670825472288658,XGBoost,CAT-Solv-47,42,Ethylene glycol
57463,OCCO,-0.8892636026512816,XGBoost,CAT-Solv-47,42,Ethylene glycol
57464,OCCO,-0.8056845398955634,XGBoost,CAT-Solv-47,42,Ethylene glycol
57465,OCCO,-0.7378847364815742,XGBoost,CAT-Solv-47,42,Ethylene glycol
57466,OCCO,-0.6720984884299732,XGBoost,CAT-Solv-47,42,Ethylene glycol
57467,OCCO,-0.609026387125554,XGBoost,CAT-Solv-47,42,Ethylene glycol
57468,OCCO,-0.5342923316732741,XGBoost,CAT-Solv-47,42,Ethylene glycol
57910,OCCO,-0.8452055763387276,XGBoost,CAT-Solv-47,42,Ethylene glycol
57911,OCCO,-0.7633097598702954,XGBoost,CAT-Solv-47,42,Ethylene glycol
57912,OCCO,-0.6837950314467501,XGBoost,CAT-Solv-47,42,Ethylene glycol
57913,OCCO,-0.6058112445279006,XGBoost,CAT-Solv-47,42,Ethylene glycol
57914,OCCO,-0.5168057488096623,XGBoost,CAT-Solv-47,42,Ethylene glycol
57915,OCCO,-0.4361092162743711,XGBoost,CAT-Solv-47,42,Ethylene glycol
57916,OCCO,-0.3594596462872126,XGBoost,CAT-Solv-47,42,Ethylene glycol
57917,OCCO,-0.2872269730532519,XGBoost,CAT-Solv-47,42,Ethylene glycol
57918,OCCO,-0.2073735721163497,XGBoost,CAT-Solv-47,42,Ethylene glycol
57919,OCCO,-0.1313394227246375,XGBoost,CAT-Solv-47,42,Ethylene glycol
58118,CCCOC(C)=O,-1.754875663825902,XGBoost,CAT-Solv-47,42,n-Pr acetate
58119,CCCOC(C)=O,-1.6578300654933815,XGBoost,CAT-Solv-47,42,n-Pr acetate
58120,CCCOC(C)=O,-1.547232158900406,XGBoost,CAT-Solv-47,42,n-Pr acetate
58121,CCCOC(C)=O,-1.4524450612450484,XGBoost,CAT-Solv-47,42,n-Pr acetate
58122,CCCOC(C)=O,-1.3674736418656708,XGBoost,CAT-Solv-47,42,n-Pr acetate
58123,CCCOC(C)=O,-1.2745874622151956,XGBoost,CAT-Solv-47,42,n-Pr acetate
58124,CCCOC(C)=O,-1.208403053663015,XGBoost,CAT-Solv-47,42,n-Pr acetate
58125,CCCOC(C)=O,-1.1480468995795774,XGBoost,CAT-Solv-47,42,n-Pr acetate
58126,CCCOC(C)=O,-1.098746855507586,XGBoost,CAT-Solv-47,42,n-Pr acetate
58127,CCCOC(C)=O,-1.0352416700234637,XGBoost,CAT-Solv-47,42,n-Pr acetate
58489,CS(C)=O,-0.1012028958689808,XGBoost,CAT-Solv-47,42,DMSO
58490,CS(C)=O,-0.0048390156173525,XGBoost,CAT-Solv-47,42,DMSO
58491,CS(C)=O,0.0536211297247825,XGBoost,CAT-Solv-47,42,DMSO
58492,CS(C)=O,0.0943439987598964,XGBoost,CAT-Solv-47,42,DMSO
58493,CS(C)=O,0.1617597996008802,XGBoost,CAT-Solv-47,42,DMSO
58494,CS(C)=O,0.2289210327993488,XGBoost,CAT-Solv-47,42,DMSO
58495,CS(C)=O,0.2897514486943746,XGBoost,CAT-Solv-47,42,DMSO
58624,CN1CCCC1=O,0.3216625656884149,XGBoost,CAT-Solv-47,42,NMP
58625,CN1CCCC1=O,0.3078838808787422,XGBoost,CAT-Solv-47,42,NMP
58626,CN1CCCC1=O,0.3498207023933363,XGBoost,CAT-Solv-47,42,NMP
58627,CN1CCCC1=O,0.3632900509832558,XGBoost,CAT-Solv-47,42,NMP
58628,CN1CCCC1=O,0.3661146150696985,XGBoost,CAT-Solv-47,42,NMP
58629,CN1CCCC1=O,0.3875352739967286,XGBoost,CAT-Solv-47,42,NMP
58630,CN1CCCC1=O,0.4094222898156239,XGBoost,CAT-Solv-47,42,NMP
58631,CN1CCCC1=O,0.4331478652881701,XGBoost,CAT-Solv-47,42,NMP
58632,CN1CCCC1=O,0.4140657872757511,XGBoost,CAT-Solv-47,42,NMP
58633,CN1CCCC1=O,0.4618347306100895,XGBoost,CAT-Solv-47,42,NMP
58634,CN1CCCC1=O,0.4896744425187275,XGBoost,CAT-Solv-47,42,NMP
58635,CN1CCCC1=O,0.4573290309979738,XGBoost,CAT-Solv-47,42,NMP
58636,CN1CCCC1=O,0.4999292649027018,XGBoost,CAT-Solv-47,42,NMP
58637,CS(C)=O,0.467163033280052,XGBoost,CAT-Solv-47,42,DMSO
58638,CS(C)=O,0.498398544468274,XGBoost,CAT-Solv-47,42,DMSO
58639,CS(C)=O,0.4984555844829107,XGBoost,CAT-Solv-47,42,DMSO
58640,CS(C)=O,0.4805375734748149,XGBoost,CAT-Solv-47,42,DMSO
58641,CS(C)=O,0.4894793316751454,XGBoost,CAT-Solv-47,42,DMSO
58642,CS(C)=O,0.5167514487214072,XGBoost,CAT-Solv-47,42,DMSO
58643,CS(C)=O,0.5096729419207198,XGBoost,CAT-Solv-47,42,DMSO
58644,CS(C)=O,0.4973542094102648,XGBoost,CAT-Solv-47,42,DMSO
58645,CS(C)=O,0.5209733874025618,XGBoost,CAT-Solv-47,42,DMSO
58646,CS(C)=O,0.507064203706432,XGBoost,CAT-Solv-47,42,DMSO
58647,CS(C)=O,0.5357055700613629,XGBoost,CAT-Solv-47,42,DMSO
58648,CS(C)=O,0.5171588122064558,XGBoost,CAT-Solv-47,42,DMSO
58649,CS(C)=O,0.5462633956448436,XGBoost,CAT-Solv-47,42,DMSO
58650,CS(C)=O,0.5259348627437911,XGBoost,CAT-Solv-47,42,DMSO
58651,CS(C)=O,0.5542239123498739,XGBoost,CAT-Solv-47,42,DMSO
58652,CS(C)=O,0.53668848289191,XGBoost,CAT-Solv-47,42,DMSO
58653,CS(C)=O,0.5687003179431785,XGBoost,CAT-Solv-47,42,DMSO
58654,CS(C)=O,0.5464242676856979,XGBoost,CAT-Solv-47,42,DMSO
58655,CS(C)=O,0.5761075095893184,XGBoost,CAT-Solv-47,42,DMSO
58656,CS(C)=O,0.5890188691944012,XGBoost,CAT-Solv-47,42,DMSO
58657,CS(C)=O,0.6003143116635495,XGBoost,CAT-Solv-47,42,DMSO
58658,CS(C)=O,0.6081683669677702,XGBoost,CAT-Solv-47,42,DMSO
58659,CS(C)=O,0.6280272285068949,XGBoost,CAT-Solv-47,42,DMSO
58660,CS(C)=O,0.6178394699915818,XGBoost,CAT-Solv-47,42,DMSO
58661,CS(C)=O,0.6271142741911967,XGBoost,CAT-Solv-47,42,DMSO
58662,CS(C)=O,0.651558437811935,XGBoost,CAT-Solv-47,42,DMSO
58663,CS(C)=O,0.6657789598929856,XGBoost,CAT-Solv-47,42,DMSO
58787,CN1CCCC1=O,-0.9169746914642236,XGBoost,CAT-Solv-47,42,NMP
58788,CN1CCCC1=O,-0.8264615826838235,XGBoost,CAT-Solv-47,42,NMP
58789,CN1CCCC1=O,-0.7423677453411636,XGBoost,CAT-Solv-47,42,NMP
58790,CN1CCCC1=O,-0.6679735521410788,XGBoost,CAT-Solv-47,42,NMP
58791,CN1CCCC1=O,-0.6022437311047986,XGBoost,CAT-Solv-47,42,NMP
58792,CN1CCCC1=O,-0.5255978654385086,XGBoost,CAT-Solv-47,42,NMP
58793,CN1CCCC1=O,-0.4455538702764863,XGBoost,CAT-Solv-47,42,NMP
58794,CN1CCCC1=O,-0.3593568620945403,XGBoost,CAT-Solv-47,42,NMP
58795,CN1CCCC1=O,-0.283728319628506,XGBoost,CAT-Solv-47,42,NMP
58796,CN1CCCC1=O,-0.2046349356972622,XGBoost,CAT-Solv-47,42,NMP
58807,CS(C)=O,-0.5042398842511903,XGBoost,CAT-Solv-47,42,DMSO
58808,CS(C)=O,-0.4448267728964817,XGBoost,CAT-Solv-47,42,DMSO
58809,CS(C)=O,-0.3573093737028092,XGBoost,CAT-Solv-47,42,DMSO
58810,CS(C)=O,-0.2859949411565304,XGBoost,CAT-Solv-47,42,DMSO
58811,CS(C)=O,-0.2058424183010648,XGBoost,CAT-Solv-47,42,DMSO
58812,CS(C)=O,-0.1322899629434168,XGBoost,CAT-Solv-47,42,DMSO
58813,CS(C)=O,-0.0560917579230811,XGBoost,CAT-Solv-47,42,DMSO
58814,OCCO,-1.2220000236201851,XGBoost,CAT-Solv-47,42,Ethylene glycol
58815,OCCO,-1.1782489069872724,XGBoost,CAT-Solv-47,42,Ethylene glycol
58816,OCCO,-1.1225389177627894,XGBoost,CAT-Solv-47,42,Ethylene glycol
58817,OCCO,-1.0617560780187902,XGBoost,CAT-Solv-47,42,Ethylene glycol
58818,OCCO,-0.9914993596077812,XGBoost,CAT-Solv-47,42,Ethylene glycol
58819,OCCO,-0.9155950064993844,XGBoost,CAT-Solv-47,42,Ethylene glycol
58820,OCCO,-0.8581213505496197,XGBoost,CAT-Solv-47,42,Ethylene glycol
58821,OCCO,-0.7846626516603111,XGBoost,CAT-Solv-47,42,Ethylene glycol
58822,OCCO,-0.7082165834569889,XGBoost,CAT-Solv-47,42,Ethylene glycol
58823,OCCO,-0.6421602528560281,XGBoost,CAT-Solv-47,42,Ethylene glycol
59620,C1CCCCC1,-1.1715098196457543,XGBoost,CAT-Solv-47,42,Cyclohexane
59621,C1CCCCC1,-1.0607714667129269,XGBoost,CAT-Solv-47,42,Cyclohexane
59622,C1CCCCC1,-0.9252716893851533,XGBoost,CAT-Solv-47,42,Cyclohexane
59623,C1CCCCC1,-0.7537172194751575,XGBoost,CAT-Solv-47,42,Cyclohexane
59624,C1CCCCC1,-0.5328020342816221,XGBoost,CAT-Solv-47,42,Cyclohexane
59625,C1CCCCC1,-0.2911339433774113,XGBoost,CAT-Solv-47,42,Cyclohexane
59710,CS(C)=O,-0.7510309473916513,XGBoost,CAT-Solv-47,42,DMSO
59711,CS(C)=O,-0.700033366731512,XGBoost,CAT-Solv-47,42,DMSO
59712,CS(C)=O,-0.5910655115431511,XGBoost,CAT-Solv-47,42,DMSO
59713,CS(C)=O,-0.4737455314365386,XGBoost,CAT-Solv-47,42,DMSO
59714,CS(C)=O,-0.3965702677341965,XGBoost,CAT-Solv-47,42,DMSO
59715,CS(C)=O,-0.3000367217466869,XGBoost,CAT-Solv-47,42,DMSO
59763,CN1CCCC1=O,-2.9036998197875374,XGBoost,CAT-Solv-47,42,NMP
59764,CN1CCCC1=O,-2.705293961473916,XGBoost,CAT-Solv-47,42,NMP
59765,CN1CCCC1=O,-2.5120039230535727,XGBoost,CAT-Solv-47,42,NMP
59766,CN1CCCC1=O,-2.3410926340418357,XGBoost,CAT-Solv-47,42,NMP
59767,CN1CCCC1=O,-2.13786072728068,XGBoost,CAT-Solv-47,42,NMP
59768,CN1CCCC1=O,-1.9565938393607645,XGBoost,CAT-Solv-47,42,NMP
59769,CN1CCCC1=O,-1.7801091462450562,XGBoost,CAT-Solv-47,42,NMP
59770,CN1CCCC1=O,-1.5867255052192126,XGBoost,CAT-Solv-47,42,NMP
59771,CN1CCCC1=O,-1.436636145366872,XGBoost,CAT-Solv-47,42,NMP
59772,CN1CCCC1=O,-1.2719265014339054,XGBoost,CAT-Solv-47,42,NMP
59783,CS(C)=O,-0.1526831731649855,XGBoost,CAT-Solv-47,42,DMSO
59784,CS(C)=O,-0.138431496457723,XGBoost,CAT-Solv-47,42,DMSO
59785,CS(C)=O,-0.1147455451480635,XGBoost,CAT-Solv-47,42,DMSO
59786,CS(C)=O,-0.0407629549816491,XGBoost,CAT-Solv-47,42,DMSO
59787,CS(C)=O,0.0320898704792784,XGBoost,CAT-Solv-47,42,DMSO
59788,CS(C)=O,0.1213895688496491,XGBoost,CAT-Solv-47,42,DMSO
59789,CS(C)=O,0.2047058458341873,XGBoost,CAT-Solv-47,42,DMSO
59790,CS(C)=O,0.3004728260141979,XGBoost,CAT-Solv-47,42,DMSO
59791,CS(C)=O,0.3896453977532299,XGBoost,CAT-Solv-47,42,DMSO
59792,CS(C)=O,0.4774529107167524,XGBoost,CAT-Solv-47,42,DMSO
59803,OCCO,-3.277794073069021,XGBoost,CAT-Solv-47,42,Ethylene glycol
59804,OCCO,-2.8898349553795986,XGBoost,CAT-Solv-47,42,Ethylene glycol
59805,OCCO,-2.661862720488856,XGBoost,CAT-Solv-47,42,Ethylene glycol
59806,OCCO,-2.3993236925995944,XGBoost,CAT-Solv-47,42,Ethylene glycol
59807,OCCO,-2.2288022247593853,XGBoost,CAT-Solv-47,42,Ethylene glycol
59808,OCCO,-2.0972724915965113,XGBoost,CAT-Solv-47,42,Ethylene glycol
59809,OCCO,-1.9844983371201896,XGBoost,CAT-Solv-47,42,Ethylene glycol
59810,OCCO,-1.8876793048643892,XGBoost,CAT-Solv-47,42,Ethylene glycol
59811,OCCO,-1.7975594364141998,XGBoost,CAT-Solv-47,42,Ethylene glycol
59812,OCCO,-1.720214631928462,XGBoost,CAT-Solv-47,42,Ethylene glycol
60187,C1CCCCC1,-4.202385536087982,XGBoost,CAT-Solv-47,42,Cyclohexane
60188,C1CCCCC1,-4.111064194961919,XGBoost,CAT-Solv-47,42,Cyclohexane
60189,C1CCCCC1,-4.020420794686177,XGBoost,CAT-Solv-47,42,Cyclohexane
60190,C1CCCCC1,-3.945615618326472,XGBoost,CAT-Solv-47,42,Cyclohexane
60191,C1CCCCC1,-3.8499940336262166,XGBoost,CAT-Solv-47,42,Cyclohexane
60192,C1CCCCC1,-3.754620739881163,XGBoost,CAT-Solv-47,42,Cyclohexane
60193,C1CCCCC1,-3.6626210570496074,XGBoost,CAT-Solv-47,42,Cyclohexane
60194,C1CCCCC1,-3.5844775731540484,XGBoost,CAT-Solv-47,42,Cyclohexane
60195,C1CCCCC1,-3.5066490858945607,XGBoost,CAT-Solv-47,42,Cyclohexane
60196,C1CCCCC1,-3.4202074882198743,XGBoost,CAT-Solv-47,42,Cyclohexane
60277,CCCOC(C)=O,-1.6936663977416992,XGBoost,CAT-Solv-47,42,n-Pr acetate
60278,CCCOC(C)=O,-1.652961496046089,XGBoost,CAT-Solv-47,42,n-Pr acetate
60279,CCCOC(C)=O,-1.6068277418198769,XGBoost,CAT-Solv-47,42,n-Pr acetate
60280,CCCOC(C)=O,-1.5718271123547298,XGBoost,CAT-Solv-47,42,n-Pr acetate
60281,CCCOC(C)=O,-1.5289856920850513,XGBoost,CAT-Solv-47,42,n-Pr acetate
60282,CCCOC(C)=O,-1.4921093057476988,XGBoost,CAT-Solv-47,42,n-Pr acetate
60283,CCCOC(C)=O,-1.456224363007138,XGBoost,CAT-Solv-47,42,n-Pr acetate
60284,CCCOC(C)=O,-1.4241565868442512,XGBoost,CAT-Solv-47,42,n-Pr acetate
60285,CCCOC(C)=O,-1.3906081609637335,XGBoost,CAT-Solv-47,42,n-Pr acetate
60286,CCCOC(C)=O,-1.3622777702424271,XGBoost,CAT-Solv-47,42,n-Pr acetate
60327,CS(C)=O,-1.6154475255019485,XGBoost,CAT-Solv-47,42,DMSO
60328,CS(C)=O,-1.5524283516978183,XGBoost,CAT-Solv-47,42,DMSO
60329,CS(C)=O,-1.5047081974529857,XGBoost,CAT-Solv-47,42,DMSO
60330,CS(C)=O,-1.4482349288872878,XGBoost,CAT-Solv-47,42,DMSO
60331,CS(C)=O,-1.4020607785848065,XGBoost,CAT-Solv-47,42,DMSO
60332,CS(C)=O,-1.3494839791622293,XGBoost,CAT-Solv-47,42,DMSO
60333,CS(C)=O,-1.3003190734724506,XGBoost,CAT-Solv-47,42,DMSO
60334,CS(C)=O,-1.2585047888371357,XGBoost,CAT-Solv-47,42,DMSO
60335,CS(C)=O,-1.217666434618173,XGBoost,CAT-Solv-47,42,DMSO
60336,CS(C)=O,-1.1720965923535478,XGBoost,CAT-Solv-47,42,DMSO
61184,CS(C)=O,-2.6931275191300243,XGBoost,CAT-Solv-47,42,DMSO
61185,CS(C)=O,-2.646715268355614,XGBoost,CAT-Solv-47,42,DMSO
61186,CS(C)=O,-2.6049204038025504,XGBoost,CAT-Solv-47,42,DMSO
61187,CS(C)=O,-2.567136300968024,XGBoost,CAT-Solv-47,42,DMSO
61188,CS(C)=O,-2.5255142239587536,XGBoost,CAT-Solv-47,42,DMSO
61189,CS(C)=O,-2.487529581292206,XGBoost,CAT-Solv-47,42,DMSO
61190,CS(C)=O,-2.4473423709090367,XGBoost,CAT-Solv-47,42,DMSO
61191,CS(C)=O,-2.411336863152215,XGBoost,CAT-Solv-47,42,DMSO
61192,CS(C)=O,-2.374441006486703,XGBoost,CAT-Solv-47,42,DMSO
61193,OCCO,-3.251765300520878,XGBoost,CAT-Solv-47,42,Ethylene glycol
61194,OCCO,-3.187385021199852,XGBoost,CAT-Solv-47,42,Ethylene glycol
61195,OCCO,-3.0588955339174,XGBoost,CAT-Solv-47,42,Ethylene glycol
61196,OCCO,-2.9522780270864057,XGBoost,CAT-Solv-47,42,Ethylene glycol
61197,OCCO,-2.7882088834421155,XGBoost,CAT-Solv-47,42,Ethylene glycol
61198,OCCO,-2.6984335746464136,XGBoost,CAT-Solv-47,42,Ethylene glycol
61199,OCCO,-2.6052979740872395,XGBoost,CAT-Solv-47,42,Ethylene glycol
61200,OCCO,-2.4648801721378164,XGBoost,CAT-Solv-47,42,Ethylene glycol
61201,OCCO,-2.375574613692743,XGBoost,CAT-Solv-47,42,Ethylene glycol
61202,OCCO,-2.2442912475130914,XGBoost,CAT-Solv-47,42,Ethylene glycol
61527,CN1CCCC1=O,-0.9474399080913531,XGBoost,CAT-Solv-47,42,NMP
61528,CN1CCCC1=O,-0.918161157272926,XGBoost,CAT-Solv-47,42,NMP
61529,CN1CCCC1=O,-0.8654080727215071,XGBoost,CAT-Solv-47,42,NMP
61530,CN1CCCC1=O,-0.7989761061874656,XGBoost,CAT-Solv-47,42,NMP
61531,CN1CCCC1=O,-0.7628278600096433,XGBoost,CAT-Solv-47,42,NMP
61532,CN1CCCC1=O,-0.6930102250333079,XGBoost,CAT-Solv-47,42,NMP
61533,CN1CCCC1=O,-0.6493352779898725,XGBoost,CAT-Solv-47,42,NMP
61534,CN1CCCC1=O,-0.5821299222152874,XGBoost,CAT-Solv-47,42,NMP
61535,CN1CCCC1=O,-0.5459898601785407,XGBoost,CAT-Solv-47,42,NMP
61536,CN1CCCC1=O,-0.4889254449826265,XGBoost,CAT-Solv-47,42,NMP
61547,CS(C)=O,-0.7863615225935556,XGBoost,CAT-Solv-47,42,DMSO
61548,CS(C)=O,-0.7524836441893581,XGBoost,CAT-Solv-47,42,DMSO
61549,CS(C)=O,-0.6990290195503676,XGBoost,CAT-Solv-47,42,DMSO
61550,CS(C)=O,-0.6672788330112573,XGBoost,CAT-Solv-47,42,DMSO
61551,CS(C)=O,-0.6065171973738753,XGBoost,CAT-Solv-47,42,DMSO
61552,CS(C)=O,-0.575018423060084,XGBoost,CAT-Solv-47,42,DMSO
61553,CS(C)=O,-0.5154535846111883,XGBoost,CAT-Solv-47,42,DMSO
61554,CS(C)=O,-0.4751146186248646,XGBoost,CAT-Solv-47,42,DMSO
61555,OCCO,-1.2457807389989055,XGBoost,CAT-Solv-47,42,Ethylene glycol
61556,OCCO,-1.2063161082222031,XGBoost,CAT-Solv-47,42,Ethylene glycol
61557,OCCO,-1.1329544279242114,XGBoost,CAT-Solv-47,42,Ethylene glycol
61558,OCCO,-1.081596722815663,XGBoost,CAT-Solv-47,42,Ethylene glycol
61559,OCCO,-0.9990781833831276,XGBoost,CAT-Solv-47,42,Ethylene glycol
61560,OCCO,-0.9505449596241828,XGBoost,CAT-Solv-47,42,Ethylene glycol
61561,OCCO,-0.8736594834463312,XGBoost,CAT-Solv-47,42,Ethylene glycol
61562,OCCO,-0.830501175735692,XGBoost,CAT-Solv-47,42,Ethylene glycol
61563,OCCO,-0.7872946600727364,XGBoost,CAT-Solv-47,42,Ethylene glycol
61564,OCCO,-0.7161461699359019,XGBoost,CAT-Solv-47,42,Ethylene glycol
61669,CS(C)=O,-1.294714343973392,XGBoost,CAT-Solv-47,42,DMSO
61670,CS(C)=O,-1.270530129983401,XGBoost,CAT-Solv-47,42,DMSO
61671,CS(C)=O,-1.1862005315937965,XGBoost,CAT-Solv-47,42,DMSO
61672,CS(C)=O,-1.1138255579995435,XGBoost,CAT-Solv-47,42,DMSO
61673,CS(C)=O,-1.0816934005212917,XGBoost,CAT-Solv-47,42,DMSO
61674,CS(C)=O,-1.009736243427619,XGBoost,CAT-Solv-47,42,DMSO
61675,CS(C)=O,-0.9689511745452584,XGBoost,CAT-Solv-47,42,DMSO
61676,CS(C)=O,-0.9020111998445254,XGBoost,CAT-Solv-47,42,DMSO
61677,OCCO,-1.5735381300302134,XGBoost,CAT-Solv-47,42,Ethylene glycol
61678,OCCO,-1.5206847773302443,XGBoost,CAT-Solv-47,42,Ethylene glycol
61679,OCCO,-1.3539086454454596,XGBoost,CAT-Solv-47,42,Ethylene glycol
61680,OCCO,-1.2435445972534434,XGBoost,CAT-Solv-47,42,Ethylene glycol
61681,OCCO,-1.106721018945286,XGBoost,CAT-Solv-47,42,Ethylene glycol
61682,OCCO,-1.0101168398993754,XGBoost,CAT-Solv-47,42,Ethylene glycol
61683,OCCO,-0.8432529413976317,XGBoost,CAT-Solv-47,42,Ethylene glycol
61684,OCCO,-0.7494635202618235,XGBoost,CAT-Solv-47,42,Ethylene glycol
61685,OCCO,-0.6526003152334088,XGBoost,CAT-Solv-47,42,Ethylene glycol
61686,OCCO,-0.5432714251533097,XGBoost,CAT-Solv-47,42,Ethylene glycol
61698,C1CCCCC1,-2.3854967240066163,XGBoost,CAT-Solv-47,42,Cyclohexane
61699,C1CCCCC1,-2.2840980265895205,XGBoost,CAT-Solv-47,42,Cyclohexane
61700,C1CCCCC1,-2.1848688564553327,XGBoost,CAT-Solv-47,42,Cyclohexane
61701,C1CCCCC1,-2.0885249631367633,XGBoost,CAT-Solv-47,42,Cyclohexane
61702,C1CCCCC1,-1.9971160898652047,XGBoost,CAT-Solv-47,42,Cyclohexane
61703,C1CCCCC1,-1.9064500275906349,XGBoost,CAT-Solv-47,42,Cyclohexane
61704,C1CCCCC1,-1.8224527942081483,XGBoost,CAT-Solv-47,42,Cyclohexane
61705,C1CCCCC1,-1.7176868721423524,XGBoost,CAT-Solv-47,42,Cyclohexane
61706,C1CCCCC1,-1.6537510618882512,XGBoost,CAT-Solv-47,42,Cyclohexane
61770,CN1CCCC1=O,-0.1357387165282726,XGBoost,CAT-Solv-47,42,NMP
61771,CN1CCCC1=O,-0.0737227956031926,XGBoost,CAT-Solv-47,42,NMP
61772,CN1CCCC1=O,-0.0127280274866008,XGBoost,CAT-Solv-47,42,NMP
61773,CN1CCCC1=O,0.0466893542231905,XGBoost,CAT-Solv-47,42,NMP
61774,CN1CCCC1=O,0.105551028164169,XGBoost,CAT-Solv-47,42,NMP
61775,CN1CCCC1=O,0.1707720420543415,XGBoost,CAT-Solv-47,42,NMP
61776,CN1CCCC1=O,0.2196949960733951,XGBoost,CAT-Solv-47,42,NMP
61777,CN1CCCC1=O,0.2759031649837852,XGBoost,CAT-Solv-47,42,NMP
61778,CN1CCCC1=O,0.3375340125330164,XGBoost,CAT-Solv-47,42,NMP
61788,CS(C)=O,-0.6107625136447502,XGBoost,CAT-Solv-47,42,DMSO
61789,CS(C)=O,-0.5454220348686305,XGBoost,CAT-Solv-47,42,DMSO
61790,CS(C)=O,-0.4797175958956374,XGBoost,CAT-Solv-47,42,DMSO
61791,CS(C)=O,-0.4186195410238597,XGBoost,CAT-Solv-47,42,DMSO
61792,CS(C)=O,-0.3563783130531598,XGBoost,CAT-Solv-47,42,DMSO
61793,CS(C)=O,-0.2974812034264084,XGBoost,CAT-Solv-47,42,DMSO
61794,CS(C)=O,-0.2395358601317589,XGBoost,CAT-Solv-47,42,DMSO
61795,CS(C)=O,-0.1835889617368903,XGBoost,CAT-Solv-47,42,DMSO
61796,CS(C)=O,-0.108395022574745,XGBoost,CAT-Solv-47,42,DMSO
