Temperature_K,LogS
323.15,-1.154127274091144
328.15,-1.0370141174407432
333.15,-0.9204195156849148
293.15,-1.0284834353839816
298.15,-0.9436826503364
303.15,-0.8795102391046853
308.15,-0.8026050121191102
313.15,-0.7182790306127829
318.15,-0.6342541164479295
323.15,-0.543641393496231
328.15,-0.4620423020770206
333.15,-0.3863592355319268
293.15,-1.8065923672089683
298.15,-1.7304011627989595
303.15,-1.6209814624907404
308.15,-1.4983481672567045
313.15,-1.3944429342505378
318.15,-1.296925034296205
323.15,-1.1747949880940711
328.15,-1.0684994841487332
333.15,-0.9680486814787044
293.15,-0.9140067683847738
298.15,-0.8374263260885756
303.15,-0.7591693897965252
308.15,-0.6808960513729113
313.15,-0.5934114775544006
318.15,-0.5096728833720364
323.15,-0.4118858951284989
328.15,-0.3299134556354366
293.15,-1.7811717646481404
298.15,-1.7012778309769787
303.15,-1.5952331556639474
308.15,-1.4876617613483631
313.15,-1.3595413313444698
318.15,-1.279307217817908
323.15,-1.1658243102142536
328.15,-1.0563992717429471
333.15,-0.95190269528282
293.15,-0.8531421341283105
298.15,-0.7702035078125249
303.15,-0.6915957430201218
308.15,-0.6031782286422741
313.15,-0.5024316044107271
318.15,-0.4175662266008867
323.15,-0.3344174285691793
328.15,-0.2427229995114279
333.15,-0.1429653066926863
298.15,-1.7689997096004353
303.15,-1.724883226188148
308.15,-1.683890803550644
313.15,-1.6252802749042856
318.15,-1.582645040543362
298.15,-5.515411163621433
303.15,-5.127113323784707
308.15,-4.857189288336379
313.15,-4.591042965282742
318.15,-4.362122876448335
278.15,-0.9339389891051184
283.15,-0.8944520633743752
288.15,-0.8488612662955874
293.15,-0.7804055820267051
298.15,-0.7181722468589894
303.15,-0.6315202979166658
308.15,-0.5860810480521035
313.15,-0.5061209580583109
318.15,-0.408167258610117
278.15,-1.0212340793080257
283.15,-0.9660828588585544
288.15,-0.7498615891520402
293.15,-0.6740416033802384
298.15,-0.6099125327352297
303.15,-0.5250946773383192
308.15,-0.4283113392528961
313.15,-0.3324754081018066
318.15,-0.2562872928371441
278.15,-1.0160059458742687
283.15,-0.9110542363364048
288.15,-0.804211407916374
293.15,-0.703948369397816
298.15,-0.6084876062536608
303.15,-0.4637488215741719
308.15,-0.4064656293142334
313.15,-0.289716344480794
318.15,-0.1096999314156221
278.15,-0.8711420449200972
283.15,-0.7778655400581967
288.15,-0.7217209247784979
293.15,-0.6116055402598869
298.15,-0.5494640437106934
303.15,-0.4036450935214312
308.15,-0.2997020680255897
313.15,-0.211709766895049
318.15,-0.136369352698444
278.15,-0.5894909860435549
283.15,-0.5400232577755474
288.15,-0.4772517100105651
293.15,-0.4080202032683926
298.15,-0.341532502886773
303.15,-0.2583245520265788
308.15,-0.2021471119355427
313.15,-0.0916593834149523
318.15,0.0246277178506064
278.15,-0.6655233942755129
283.15,-0.5828549272655029
288.15,-0.5124684902515833
293.15,-0.4413917849335251
298.15,-0.3725390469781967
303.15,-0.2957206808731905
308.15,-0.2270424878527588
313.15,-0.1568968974596384
318.15,-0.0628701444135137
278.15,-0.6565187437303035
283.15,-0.5702361471094455
288.15,-0.4910880577344029
293.15,-0.4000311890145611
298.15,-0.3104080397618309
303.15,-0.2269636953551171
308.15,-0.1218232826397397
313.15,-0.0132800670518888
318.15,0.0950228960685292
278.15,-0.2916053921783943
283.15,-0.2461459031658157
288.15,-0.1434217611449955
293.15,-0.0697496860060995
298.15,0.0002379793987538
303.15,0.0714544108278992
308.15,0.1571167647075731
313.15,0.2286519942933357
318.15,0.3220166090658491
278.15,-0.3998564501053678
283.15,-0.3200285046000213
288.15,-0.2312138457864653
293.15,-0.1308191542744347
298.15,-0.0353931223652795
303.15,0.0554109233365691
308.15,0.1819134836377106
313.15,0.3421145054400964
318.15,0.567009218094348
278.15,0.0838769582609449
283.15,0.1354735677939503
288.15,0.2073476030126131
293.15,0.2862373452738102
298.15,0.3789662764320338
303.15,0.4678032516434307
308.15,0.5307017309117743
313.15,0.6146539447027345
318.15,0.7081685467041511
283.15,-0.0687686095633968
288.15,0.0034301133050891
293.15,0.0749429147546729
298.15,0.1448279109061216
303.15,0.2149753803857405
308.15,0.2873291625006463
313.15,0.3663491015848596
318.15,0.4566522094332822
323.15,0.559711525922602
283.15,0.230615063681261
288.15,0.3361249787267542
293.15,0.4249405298888001
298.15,0.5068831014080731
303.15,0.5806378705864993
308.15,0.6506360809482535
313.15,0.7147829345477931
318.15,0.7821307524017359
323.15,0.8344395927122009
283.15,-0.5086082713138221
288.15,-0.3869920443589459
293.15,-0.2981120383337756
298.15,-0.2141846043219135
303.15,-0.1401577639639939
308.15,-0.0704915178915357
313.15,0.00027070490081
318.15,0.0780699973656457
323.15,0.1571507987192526
283.15,-0.7944866583409659
288.15,-0.6948513446822964
293.15,-0.5932655664817018
298.15,-0.486306833726748
303.15,-0.3947273619340626
308.15,-0.2926061002657778
313.15,-0.2003260709444159
318.15,-0.1085993865301638
323.15,-0.0243058465175653
283.15,-1.2138939023209985
288.15,-0.9541258531105602
293.15,-0.7637022523381614
298.15,-0.6215773801774452
303.15,-0.4991701521207877
308.15,-0.4163786659331863
313.15,-0.357954648017392
318.15,-0.29210512912661
323.15,-0.2350862389268064
283.15,-2.993531962355818
288.15,-2.813505011306577
288.15,-2.8624425465867342
293.15,-2.696668847686289
293.15,-2.7263117723791104
298.15,-2.5637102188892933
298.15,-2.6056778759100725
303.15,-2.461668640695568
303.15,-2.5140221555308138
308.15,-2.365091951026947
308.15,-2.3770351211725287
313.15,-2.2319630840673828
313.15,-2.2548719868989315
318.15,-2.1019944941165356
318.15,-2.114066115668877
323.15,-1.9818708842727104
323.15,-1.991578276445598
283.15,-2.7952626611281364
288.15,-2.7379076693189104
293.15,-2.6558195575333454
298.15,-2.572904037608694
303.15,-2.4725191046953
308.15,-2.3814775130495627
313.15,-2.2910341605531133
318.15,-2.2123144745824113
323.15,-2.153826807761147
283.15,-2.1863476041646575
283.15,-2.212959478433877
288.15,-2.108538548745962
288.15,-2.11525706992486
293.15,-2.020508011593684
293.15,-2.027057144289672
298.15,-1.9175243891255056
298.15,-1.9241335535460664
303.15,-1.8216243704068995
303.15,-1.835090849706288
308.15,-1.7294908542184555
308.15,-1.7493845701100417
313.15,-1.634658369715868
313.15,-1.6448281038260315
318.15,-1.540827330431943
318.15,-1.551025257026028
323.15,-1.454915313850542
323.15,-1.4681018807004729
283.15,-2.9777993126167885
283.15,-3.0006462774323235
288.15,-2.854260726318708
288.15,-2.882205261728682
288.15,-2.932112812687158
293.15,-2.7689867856849686
293.15,-2.78440268648644
293.15,-2.79902527082037
298.15,-2.640812258250353
298.15,-2.659739268313623
298.15,-2.6767032047932307
303.15,-2.5254855794946773
303.15,-2.554702641809576
303.15,-2.572363804342421
308.15,-2.4004327626499995
308.15,-2.4337091391243253
308.15,-2.457944029448323
313.15,-2.2680067384731255
313.15,-2.2872730571608746
313.15,-2.2905254187561312
318.15,-2.103801227804629
318.15,-2.1122200291151567
318.15,-2.134611312354976
323.15,-1.927535213857493
323.15,-1.9476797484390451
323.15,-1.96219754077954
283.15,-3.15605813746984
288.15,-3.0597711771450244
293.15,-2.9468976547710684
298.15,-2.815804445074481
303.15,-2.7022538770059343
308.15,-2.5756538542767915
313.15,-2.4103545849400856
318.15,-2.220591692102229
323.15,-2.0294957629663033
283.15,-2.6868349413165604
288.15,-2.6110003858648536
293.15,-2.57830273716577
298.15,-2.5095230235277546
303.15,-2.4422623263520093
308.15,-2.3188194173798733
313.15,-2.1590805187376314
318.15,-2.006805122894438
323.15,-1.8420723109557111
283.15,-2.867694976844459
288.15,-2.680187753142899
288.15,-2.774464064692504
293.15,-2.588660267566614
293.15,-2.6623661222997135
298.15,-2.5014943852680087
298.15,-2.522772974520872
303.15,-2.3974001729732777
303.15,-2.4210158969246423
308.15,-2.24844845329474
308.15,-2.298847606986501
313.15,-2.125131130326911
313.15,-2.1519955491441904
318.15,-2.0088354958366295
318.15,-2.0215811677418523
323.15,-1.8940683398149352
323.15,-1.9001039759479237
283.15,-3.030036226164036
283.15,-3.048760365445553
288.15,-2.9066078756932923
288.15,-2.928792042001378
293.15,-2.813766603532641
293.15,-2.826114422517376
298.15,-2.7233968781163247
298.15,-2.7368777601391105
303.15,-2.6226702487849
303.15,-2.641695144562242
308.15,-2.5123061042412154
308.15,-2.537227030799596
313.15,-2.407222461542224
313.15,-2.427994154081788
318.15,-2.296887773549376
318.15,-2.3192468568141837
323.15,-2.1976568745459475
323.15,-2.2113023058100083
283.15,-2.7275903076231316
283.15,-2.7470581928784146
288.15,-2.586773708555133
288.15,-2.602840011723723
293.15,-2.473244927456055
293.15,-2.492159482331634
298.15,-2.355392504670875
298.15,-2.3715927297182873
303.15,-2.247833274342915
303.15,-2.270604251971591
308.15,-2.1323538227355936
308.15,-2.1579097521603643
313.15,-1.9826863862902016
313.15,-2.0041624385997054
318.15,-1.82690873147951
318.15,-1.841084811965306
323.15,-1.6945938422343527
323.15,-1.7145843997453007
283.15,-2.7905986901773994
288.15,-2.6823389747309805
293.15,-2.594780908130465
298.15,-2.5105292600949576
303.15,-2.4338061108815583
308.15,-2.337671894425133
313.15,-2.2193229759254836
318.15,-2.116576528118706
323.15,-2.0320164044198883
283.15,-2.490774131541762
283.15,-2.509689486750116
288.15,-2.348179529431105
288.15,-2.368111694405777
288.15,-2.3882369566787083
293.15,-2.248172143058707
293.15,-2.2658099248532433
293.15,-2.2855168230415432
298.15,-2.132284360939434
298.15,-2.148340456414612
298.15,-2.156994416994615
303.15,-2.0356374631685763
303.15,-2.0496722513104912
303.15,-2.0621523101644104
308.15,-1.926734903147204
308.15,-1.9366233176461831
308.15,-1.9606875297172912
313.15,-1.7754386448518962
313.15,-1.7980443555819634
313.15,-1.8297839598569443
318.15,-1.5991945901804017
318.15,-1.608686787337694
318.15,-1.6468436034344816
323.15,-1.466908316254128
323.15,-1.486435800512557
323.15,-1.506258032128722
283.15,-5.332365071784695
288.15,-5.300818730771865
288.15,-5.309818715274468
293.15,-5.235636816423009
293.15,-5.249518598101838
298.15,-5.148690616533851
298.15,-5.157927634680198
303.15,-5.0432135998167125
303.15,-5.061627847785082
308.15,-4.897451985235861
308.15,-4.920176804770631
313.15,-4.748481138756421
313.15,-4.7758669478450875
318.15,-4.602659631418051
318.15,-4.621217882863243
323.15,-4.3666541399120975
323.15,-4.375837611314319
293.15,-2.942135987933266
298.15,-2.858627070707493
303.15,-2.778588011237766
310.15,-2.6572644970757233
315.15,-2.576841858330566
298.0,-2.8324781748513876
298.0,-4.768970839506063
298.0,-4.1367652674551625
293.2,-0.5089899935419454
298.2,-0.3746229818923889
303.2,-0.3293350737996562
310.2,-0.1535934818725985
315.2,-0.0657389167639192
293.2,-4.152501915899013
298.2,-3.940358674847728
303.2,-3.8170520282777383
310.2,-3.5814245850410944
315.2,-3.4486078347216136
276.7,-0.7020449945745878
279.8,-0.5930402566694551
282.9,-0.5063845205945334
286.0,-0.3992183386711201
289.1,-0.2810474671047823
292.2,-0.1545223378068721
295.3,-0.0278962272255724
298.4,0.086680056968444
301.6,0.2044139183836893
304.7,0.3035306588246104
308.9,0.4014152598577714
313.0,0.48288768581351
317.1,0.5532922518481878
321.4,0.655051021750527
325.5,0.7700136714921058
276.4,-0.3552834172338332
280.5,-0.2080608205960504
284.6,-0.075241346483319
288.7,0.0555210156633547
292.8,0.1595306820868559
296.9,0.2468966653326052
301.0,0.3470517178336994
305.1,0.4534329285504649
309.2,0.5399595429923063
313.4,0.6267513511229814
316.6,0.7093150471701579
298.15,-2.3118858134417652
304.05,-2.1254227647465993
308.32,-1.9883293162855744
313.95,-1.8241283478496635
318.45,-1.6865875625282136
323.65,-1.5410231779464736
328.45,-1.39294555879304
332.85,-1.2827073130296078
337.65,-1.148227841826107
288.15,-1.1933554542153058
293.16,-1.1418685023779114
298.17,-1.0915527157265874
303.18,-1.0437457631405165
308.14,-0.9992146073126696
313.16,-0.9523632155068192
318.17,-0.9105527125804384
323.16,-0.8668290055843069
328.17,-0.8231097557783161
333.16,-0.7838198301008708
293.16,-1.2255232776396288
298.17,-1.1303477433459432
303.18,-1.023275587808547
308.14,-0.9301547323893764
313.16,-0.8331562369486953
318.17,-0.7455944834163072
323.16,-0.6422637814275567
328.17,-0.5489405368875332
333.17,-0.4709039645586927
338.25,-0.3852043793485594
343.17,-0.3046107255153062
293.16,-1.2304525898389471
296.17,-1.14645079621685
299.18,-1.048288071601852
301.16,-0.9930149279180398
303.15,-0.9456540326886372
298.25,-2.2001384479288544
303.75,-2.080758824075354
308.05,-1.9468983572323857
313.35,-1.7668188853580022
317.75,-1.6702647651852534
322.35,-1.554270419887378
328.15,-1.4094577976675255
293.35,-2.3287997188569607
298.25,-2.22987370468672
303.15,-2.1212220502575048
308.05,-1.9919096309385729
313.15,-1.8695753914426856
318.15,-1.7691366732393188
322.65,-1.6314803325506215
293.16,-2.4700346090883283
298.17,-2.3754424983618354
303.18,-2.290618737869985
308.14,-2.2137487139930765
313.16,-2.1165413512940887
318.17,-2.0423238999279265
323.16,-1.9574910167036597
328.17,-1.8872808547101716
333.15,-1.8170523022815452
293.16,-2.4572909934467644
298.17,-2.360187417494022
303.18,-2.27262185049717
308.14,-2.171116509742025
313.16,-2.0782556800995957
318.17,-1.9885626328715045
323.16,-1.9150996703383347
299.15,-2.304296974817088
304.05,-2.1254227647465993
308.85,-2.0123371375530557
313.95,-1.8653247361863872
318.45,-1.6828023590627186
323.65,-1.5356440213275675
328.45,-1.4115533513869685
332.85,-1.2775457662654974
337.65,-1.1259831066317356
293.16,-1.1564037117115256
298.17,-1.1170139446557064
303.18,-1.080172865237585
308.14,-1.0460673065953
313.16,-1.0133834255299403
318.17,-0.9792455279893352
323.16,-0.9509436930380952
328.17,-0.9160640447634248
333.16,-0.8881503366600016
293.16,-1.266230106130032
298.17,-1.144628127475148
303.18,-1.051333605451843
308.14,-0.95385708242245
313.16,-0.8565419443229892
318.17,-0.7649047858299531
323.16,-0.6693981888617002
328.17,-0.584609089053767
333.16,-0.4976414914753509
338.17,-0.4133934091372092
343.15,-0.3320839935201268
293.16,-1.2450905602251987
296.17,-1.157238717758628
299.18,-1.0675773360008038
301.16,-1.0138444075436552
303.15,-0.9604091916499298
293.16,-1.8414030832592805
298.17,-1.7594188422269557
303.18,-1.68757942915062
308.14,-1.620402741940348
313.16,-1.5369707743585292
318.17,-1.472009038240361
323.16,-1.3976475075737045
293.16,-2.265018901883198
298.17,-2.147623419963967
303.18,-2.0105396644573945
308.14,-1.907597240816174
313.16,-1.7982216314019734
318.17,-1.7012880009952958
323.16,-1.593558193054632
293.16,-2.4822734099924517
298.17,-2.405418756243746
303.18,-2.323428632257496
308.14,-2.2479845430458893
313.16,-2.1605929513061453
318.17,-2.0886125581908823
323.16,-2.0191566536766956
328.17,-1.9527987553086883
333.15,-1.8836753992358863
293.16,-2.4862633778782683
298.17,-2.383058989645057
303.18,-2.3006636089930983
308.14,-2.224083003033979
313.16,-2.126595128266108
318.17,-2.047928795327268
323.16,-1.9687390163200875
293.15,-1.4561656523214388
298.15,-1.3855234240864167
303.15,-1.2958241709965983
308.15,-1.248112815715677
313.15,-1.160971890074757
293.15,-3.253501451125468
298.15,-3.1516662983916173
303.15,-3.0525702491966373
308.15,-2.9582934782218793
313.15,-2.8662249108187225
298.15,-3.701456421252676
303.15,-3.616595314390514
313.15,-3.4767476887877367
323.15,-3.316352213094286
333.15,-3.1354726443955308
298.15,-2.1387354789987674
303.15,-2.05774272501101
313.15,-1.924018562229246
323.15,-1.8177044695968056
333.15,-1.6789188959485546
298.15,-2.465266220719505
303.15,-2.4105000739133104
313.15,-2.3060085624456863
323.15,-2.20892047742424
333.15,-2.123707004612488
293.15,-2.7215010186038793
298.15,-2.655798749522072
303.15,-2.599277185570574
308.15,-2.5418313957401044
313.15,-2.481113685175118
318.15,-2.4238940677057235
323.15,-2.3699135575571213
328.15,-2.3153207400371487
333.15,-2.2634430171345588
298.15,-3.2304672214137575
303.15,-3.174199111884963
313.15,-3.0538642323568124
323.15,-2.9638380935869537
333.15,-2.858913697197911
298.15,-5.089599930039296
303.15,-5.075683914421015
313.15,-5.052200343721202
323.15,-5.030410744245987
333.15,-5.007719813303869
278.15,-1.3491907577227256
283.15,-1.2285420927736443
288.15,-1.097231666372503
293.15,-0.9738541179765496
298.15,-0.8596974989577965
303.15,-0.7407594540634052
308.15,-0.6369378852165118
313.15,-0.5208098558324274
318.15,-0.4140019094762301
323.15,-0.3144572068651302
278.15,-1.5090341496470407
283.15,-1.3938431592684626
288.15,-1.259491525571229
293.15,-1.1518419124522798
298.15,-1.0377523744446584
303.15,-0.9277372505385196
308.15,-0.8153055237657135
313.15,-0.7066221821938957
318.15,-0.6041284347071797
323.15,-0.4958055784018257
278.15,-1.3144519623474142
283.15,-1.2007172508077082
288.15,-1.0793226366606112
293.15,-0.9727560838876942
298.15,-0.868475808908511
303.15,-0.7646102041844457
308.15,-0.6629581700315723
313.15,-0.5646730497514264
318.15,-0.4660904019256008
323.15,-0.3794724658550916
278.15,-1.2389810944373494
283.15,-1.124678994705311
288.15,-1.0014474733705867
293.15,-0.8846292384410442
298.15,-0.7740590314774461
303.15,-0.6586133334952516
308.15,-0.5460709312411666
313.15,-0.4398260627277588
318.15,-0.3250680635156531
323.15,-0.2212631468042048
278.15,-1.084721348659555
283.15,-0.966887728106598
288.15,-0.8343803896859535
293.15,-0.7001021852238887
298.15,-0.5739975348928932
303.15,-0.4629840337720531
308.15,-0.3482487561662805
313.15,-0.2431204775395758
318.15,-0.1297769722944031
323.15,-0.0103038210397926
278.15,-0.1424062891946647
283.15,-0.0864515880187208
288.15,-0.0395947742570391
293.15,0.0185802385516405
298.15,0.0697223826877207
303.15,0.1158721079200845
308.15,0.1641522306483749
313.15,0.2097915134391712
318.15,0.2573149405031392
323.15,0.305202739971336
278.15,-0.8242735538739886
283.15,-0.7036097306802916
288.15,-0.57721995483695
293.15,-0.4571124121221641
298.15,-0.3529962818970704
303.15,-0.2513985591101152
308.15,-0.1462397885545309
313.15,-0.029939885468958
318.15,0.0744617919632087
323.15,0.1838100360156954
278.15,0.4536425501916095
283.15,0.4919002743675499
288.15,0.527414959613288
293.15,0.5668989177682457
298.15,0.5989622600235235
303.15,0.6344209291899977
308.15,0.6688906673633522
313.15,0.70463443839595
318.15,0.7388466295994497
323.15,0.7752235868323655
278.15,-1.407823443926478
283.15,-1.2831031923157314
288.15,-1.1691050499711322
293.15,-1.0590297316880233
298.15,-0.969359621472494
303.15,-0.8512929089930247
308.15,-0.7429610404821257
313.15,-0.6219034849997196
318.15,-0.5163605445903782
323.15,-0.4195931851521433
278.15,0.0048453005526342
283.15,0.0576353450899371
288.15,0.1115395531101901
293.15,0.1626616933267617
298.15,0.2138140865036482
303.15,0.268739224207041
308.15,0.3175725450946327
313.15,0.3712692578209812
318.15,0.4136917953160885
323.15,0.4636913804579992
278.15,-0.5299055664840808
283.15,-0.3976937194915331
288.15,-0.2718523110641229
293.15,-0.1443902516366255
298.15,-0.0416587215824963
303.15,0.0728603246737393
308.15,0.1850325659939561
313.15,0.2954624084288126
318.15,0.4070981025161613
323.15,0.5202414242646094
298.15,-3.764542192216938
293.15,-0.5231940734624629
298.15,-0.457867400682539
303.15,-0.3848860321067649
308.15,-0.3001556895182376
313.15,-0.2404352821979333
298.15,-1.3436021160919989
293.0,-0.5960415903332257
298.0,-0.5417962540131934
298.15,-0.4897463411274937
303.0,-0.4900550112734139
308.0,-0.4275939787799478
313.0,-0.3657921049379279
318.0,-0.3039289186152037
298.15,-1.2166773647233824
298.15,-5.381168891038227
298.15,-5.43440900716556
298.15,-5.545175778969554
298.15,-1.237606461907879
298.15,-0.9432868260285004
298.15,-1.1219432362137052
298.15,-1.251188601977102
298.15,-2.0703443880095502
298.15,-3.363870638848976
298.15,-0.9606895696149208
298.15,-1.6467335783439807
298.15,-2.040690006417507
293.15,-4.363760977112637
293.15,-5.581551188894119
298.15,-4.287501011512139
298.15,-5.557947302578022
303.15,-4.2161344054961365
303.15,-5.532433024236048
308.15,-4.154430502269436
308.15,-5.511600551608525
313.15,-4.077182041601581
313.15,-5.49187039818606
318.15,-5.470326219641399
312.65,0.1294330923248975
316.45,0.1761796678866281
318.75,0.1998895440640823
321.05,0.2225649478963636
322.95,0.2369710708389605
312.15,-1.4316729689575671
319.95,-1.2584835846798978
321.45,-1.259208944665479
325.85,-1.1355302342715223
326.15,-1.0841245456251063
327.95,-1.038766307191349
332.45,-0.9609061598369152
334.55,-0.9267344485109854
298.15,-3.1612980834368267
304.65,0.1820308086765914
311.05,0.2352854708127001
312.15,0.2499021856523032
316.85,0.28737609936422
319.95,0.3198981570969276
322.85,0.338031074377532
298.15,-0.9437331618390558
278.25,-1.88050555595375
283.6,-1.7215463543032914
288.3,-1.6461892567434246
293.05,-1.530266090135974
298.15,-0.1762405212921409
298.45,-1.419404547219501
303.2,-1.3126019853363196
308.7,-1.2122559076191286
313.45,-1.1043228065719242
318.1,-1.0213534844261545
320.15,-0.9554360973335474
278.15,-1.1555307448040837
283.6,-1.053746147384714
288.35,-0.9731275331275028
293.75,-0.8906841420852951
298.15,-0.78027707459263
298.5,-0.8088338762418461
303.25,-0.7278889719194006
308.65,-0.6357187187416086
313.4,-0.5583131120841042
318.8,-0.4711694614319887
320.15,-0.4496794124571284
293.2,-1.0749383911002883
298.2,-1.003223051798635
303.2,-0.9301136337884922
308.2,-0.8404919300971125
313.2,-0.7696121965643697
298.15,-3.579781055232225
298.15,-3.6140907030428626
298.15,-3.718641300601613
298.15,-0.7463124236657261
278.2,-0.8149123405634418
283.45,-0.7427489761049366
288.15,-0.6858913579370589
293.1,-0.619815972971427
298.15,-0.5953393932266676
298.5,-0.5488123464417917
303.25,-0.4966205603092825
308.65,-0.4272406215059766
313.7,-0.3665759680573873
318.7,-0.3075911080204435
320.1,-0.2868948855596562
278.15,-1.0690633190063683
283.7,-0.9759068865448958
288.15,-0.881633147408348
293.1,-0.796884629095841
293.2,-0.6672259535711373
293.2,-0.7320107888656775
298.15,-0.6192074584523144
298.2,-0.588770772033915
298.2,-0.6951796549949415
298.5,-0.6923301060532218
303.2,-0.4655498433353129
303.2,-0.6546717770289852
303.25,-0.6093333590819475
308.2,-0.3976552166138803
308.2,-0.6242437091151456
308.65,-0.5307512623404698
313.2,-0.3099576864236832
313.2,-0.5844010274395035
313.4,-0.4404542883796005
318.8,-0.3766168138942565
320.15,-0.3208451134289596
278.2,-0.810203339301857
283.6,-0.7365142992696384
288.15,-0.6593511959011265
293.1,-0.5821506718303577
298.15,-0.5052858110229864
298.15,-0.5184239620840368
303.9,-0.4188912203541575
308.65,-0.3439793993553249
313.4,-0.2744482770716915
318.8,-0.2034806439632974
320.15,-0.1729539873527474
298.15,-1.486985657703103
307.85,-1.252676232499902
315.85,-1.1306936443706197
319.85,-1.034835330979743
323.15,-0.9563909088269256
332.65,-0.7583438755407736
298.15,-1.7508620934357746
298.15,-0.4892565197801543
298.15,-1.2032333926502228
293.2,-1.262097838265745
298.15,-1.2930754098018409
298.2,-1.1778642523632847
303.2,-1.105681918698723
308.2,-1.0519332152482963
313.2,-0.9996649759743678
293.2,-3.6169461403730896
298.2,-3.5472579385596767
303.2,-3.4867325445415367
308.2,-3.439722911733837
313.2,-3.374854349744994
278.15,-1.1762035736839282
283.15,-0.8448002971603608
288.15,-0.6035816750960817
293.15,-0.4641516287170442
298.15,-0.3668798758151681
303.15,-0.2801038229518058
308.15,-0.1428806619171399
313.15,-0.0262116492498817
318.15,0.0955889849168955
278.15,-1.9046952946767304
283.15,-1.716255593531097
288.15,-1.530849658930143
293.15,-1.3898530083008194
298.15,-1.223905361289235
303.15,-0.9768037592813004
308.15,-0.8484606488725482
313.15,-0.7011971213365341
318.15,-0.5689556429301225
278.15,-1.6027754854203085
283.15,-1.4378501801938577
288.15,-1.294931559988685
293.15,-1.1409697695111864
298.15,-0.9897747634874834
303.15,-0.8001085292749113
308.15,-0.6993749593539529
313.15,-0.5332583367989425
318.15,-0.404309169607126
278.15,-0.9573860370756194
283.15,-0.7838226374420257
288.15,-0.619807766399365
293.15,-0.5037731360504799
298.15,-0.343924840533472
303.15,-0.244504063156315
308.15,-0.1628079908315447
313.15,-0.0294287807078838
318.15,0.1065343838556429
278.15,-1.442108751331302
283.15,-1.2565092787432146
288.15,-1.1065410044467088
293.15,-0.951229945885733
298.15,-0.8001903049048366
303.15,-0.6483833989551218
308.15,-0.4916691892808597
313.15,-0.3826879022121351
318.15,-0.2403963575648417
278.15,-0.9065610394123762
283.15,-0.6582176090945392
288.15,-0.5596919624621333
293.15,-0.4457248956777225
298.15,-0.2539336289424272
303.15,-0.171722382035789
308.15,-0.0077861536053632
313.15,0.1083181504748806
318.15,0.228837129948395
278.15,-1.1581837466739442
283.15,-1.0101850346683805
288.15,-0.8646491115599406
293.15,-0.7398252002865024
298.15,-0.5619268494402494
303.15,-0.44728149535501
308.15,-0.3222018752794206
313.15,-0.1990779546003936
318.15,-0.0942832300366024
278.15,-0.7167053563620539
283.15,-0.5263346314959345
288.15,-0.3825757163771285
293.15,-0.2481586845037754
298.15,-0.1210511524954714
303.15,-0.0126133856232915
308.15,0.1770706557737833
313.15,0.3118510584120914
318.15,0.4476431963632977
278.15,-0.3080886718998547
283.15,-0.1692054526815304
288.15,-0.049308547474662
293.15,0.0575176009915164
298.15,0.1824316263437656
303.15,0.2974516232618576
308.15,0.4352127774722371
313.15,0.6183616120990931
318.15,0.7207551721632792
278.15,-3.000366973014144
283.15,-2.793353981728764
288.15,-2.5941926873756875
293.15,-2.420692028490669
298.15,-2.181318683117622
303.15,-2.05063176530584
308.15,-1.8636753755643751
313.15,-1.6790776297905274
318.15,-1.5185159974967055
278.15,-1.2391028176012069
283.15,-1.0928662264885634
288.15,-0.9772715264548716
293.15,-0.851421527392168
298.15,-0.7411617659308546
303.15,-0.6136897699032204
308.15,-0.4936141916383567
313.15,-0.3913514598201117
318.15,-0.2768569334905028
323.15,-0.1656171757623046
328.15,-0.0776456295896695
333.15,0.0004444978361052
278.15,-1.6395908142283526
283.15,-1.5594453141732354
288.15,-1.4557995972357471
293.15,-1.372452928470653
298.15,-1.2853704119576783
303.15,-1.1757968914007717
308.15,-1.0952626480284198
313.15,-1.020257812987896
318.15,-0.9493560147669956
323.15,-0.883449830542144
328.15,-0.8123068863880233
333.15,-0.7507809192532174
278.15,-1.691052319543726
283.15,-1.6208002921354006
288.15,-1.5285275273127503
293.15,-1.4422750280309942
298.15,-1.372896773987514
303.15,-1.294163616142869
308.15,-1.2072559064369583
313.15,-1.1429974668934884
318.15,-1.0753703452421517
323.15,-1.0137661680284709
328.15,-0.9559107865258736
333.15,-0.8959996785459268
278.15,-1.8471211984794804
283.15,-1.7716468747867062
288.15,-1.6660644025161049
293.15,-1.57968663197288
298.15,-1.4815285076652454
303.15,-1.3957033062890951
308.15,-1.3078394418919357
313.15,-1.2350835847164163
318.15,-1.1559835252538624
323.15,-1.0792748273678483
328.15,-1.0257972230379722
333.15,-0.9588649572365526
278.15,-1.9899640272585175
283.15,-1.933352550338276
288.15,-1.860609669700288
293.15,-1.7953361447806944
298.15,-1.7245417688182518
303.15,-1.6532391058410083
308.15,-1.59435600012551
313.15,-1.5348631253441996
318.15,-1.469422880682924
323.15,-1.3997324299199714
328.15,-1.3383283449225192
333.15,-1.2945542634861085
278.15,-1.5612028063600385
283.15,-1.4878073014263904
288.15,-1.4121668408043329
293.15,-1.3479201135661718
298.15,-1.227090617420731
303.15,-1.153065960527185
308.15,-1.0648182799633896
313.15,-0.991523615746572
318.15,-0.928911227294966
323.15,-0.8572292492638635
328.15,-0.7870879464358311
333.15,-0.7293508191912347
